employee;timestamp;amount
7065d9df-b96f-4591-9e92-488e9c3ae456;1481792400000;7683
42ef9195-ec80-4ff3-9ac6-0419c11b3f71;1481792400000;4550
6452bc62-8619-41bd-87de-47c92b4e4cb4;1481792400000;7095
2e5ffe88-613d-4c1b-bb4e-7a5fe51f2a3d;1481792400000;5295
2c764f99-6431-412f-98ae-c0f84792f6fb;1481792400000;7978
b16e7ebf-bace-45cf-b0bd-3a16b53cd2da;1481792400000;6899
52a929d6-4a90-4dda-b79a-729402d22311;1481792400000;5875
0ab16177-8dd6-4e97-9a99-e8f1707a366a;1481792400000;5867
59c8aaf4-6516-4cc9-8405-dd02db47750c;1481792400000;7116
d7c173f3-fe98-4abe-85d0-978fb2278da7;1481792400000;4780
0864e9a4-c23f-4b09-b5d6-35a59decf0de;1481792400000;4969
b8884ce6-bd3b-44cb-929f-8470cc957d23;1481792400000;5839
0033a45e-00d1-4ed7-855a-0bb5ff6329a5;1481792400000;7689
43ece71d-7250-4df7-8560-c9243a6de55a;1481792400000;5223
e003236c-b976-46cf-92e3-d9d2479808c4;1481792400000;4037
d0f0b625-d307-49b9-9fef-0ffa27b6c069;1481792400000;4395
f75e0fed-0057-40f1-8c78-f5ebfefcfe4a;1481792400000;4691
327fd4ae-133b-4e99-ba31-3d5a635da84e;1481792400000;5600
727f717e-0997-47c3-9df6-49ba092aae9f;1481792400000;7830
6b6ba3fb-2e46-42f3-9f5c-a8bd74b0b9e0;1481792400000;3833
ae83a09c-9f8f-4e1d-8571-305f084805f5;1481792400000;5262
6764b372-f76e-4cdc-a73b-cb2b4ea5a368;1481792400000;5198
a2066327-380f-464d-8f5d-14918976bce3;1481792400000;6857
bb3ab02e-0b66-4e7f-ae85-15e77562705e;1481792400000;5935
fec61697-9bf4-4410-a6dd-716d5f8f4dc7;1481792400000;3978
e6324970-3bc4-433d-a4f1-422c201174b7;1481792400000;4184
eda41e0f-0eef-4ef7-b11e-1763523e0307;1481792400000;3844
7eb29e43-b062-48d8-b428-319d1510f72d;1481792400000;4989
14dc127a-d394-45ef-985b-71119e83a504;1481792400000;3061
f3ce0252-9341-4c0e-84b5-334e56e20945;1481792400000;3758
9592a5da-fc48-459d-b40f-c4a08e4e84e3;1481792400000;6997
dd6853bd-5dd2-4b13-ae37-e43b318b1fef;1481792400000;7806
19337ed8-3694-4f25-8cd5-64992c33a511;1481792400000;5835
24dfc48c-3d5e-4092-80ed-e5aa06881f2f;1481792400000;5689
03852946-6b52-4d29-bc3e-0e25d23b4d8d;1481792400000;4055
d7e7d3d4-a4be-4587-b09f-1d881421df9b;1481792400000;4085
f466aad7-ac2d-4ee1-a28c-bdfe8905dd57;1481792400000;6311
7b717ca0-0e86-4242-bc41-e6728eed2879;1481792400000;7286
ef4d5fcb-214b-4dd1-ba05-b27bd84f5f34;1481792400000;5917
96bb24ed-93a3-40f5-97a0-4da07ea7bd3d;1481792400000;3975
0b160b68-298f-403d-8684-af53dca694ab;1481792400000;7929
268677d9-fdab-443b-8013-dd6255ba305f;1481792400000;3570
fa62f095-ef7e-4d70-bc7d-c0d92d47b881;1481792400000;7379
ad9a90ec-8bb4-425b-bba4-430469c270e7;1481792400000;4896
a48447e0-37ca-41ee-8ace-c5d830e7fe21;1481792400000;4312
87db07ac-d06f-48fb-87a2-35d4c62cf65d;1481792400000;6009
44ede768-a313-4895-a057-36ef39a1d183;1481792400000;4315
b8d533c1-dde6-41ab-b512-93f92b1205c4;1481792400000;3587
f3840e70-f730-4761-b93a-b972cd3118c9;1481792400000;5741
5b37e023-d3c0-4925-8d1d-1a0a4a61fbcf;1481792400000;6024
51737cf8-74f7-4316-a460-f2c8bbe6a9e2;1481792400000;7080
f3f2c4c0-858e-45ff-ba53-a84d0345786b;1481792400000;5096
cccb09c5-e5b4-4376-b552-e4ad3dddfd2b;1481792400000;5139
39abe9d6-af36-4afc-be2b-0fd8dfcc2550;1481792400000;5847
fe760a73-20b3-4c24-a100-d0977c8249e5;1481792400000;5926
362b4d28-0727-4741-baff-fa0bbf80a82f;1481792400000;7421
5cf5e85f-7f2e-4c2b-bed9-3a0400890de0;1481792400000;4710
39b39f19-86d2-416b-ba1a-f282c905a7ee;1481792400000;6663
ba824ebc-8b97-4690-a898-03baf01d63fa;1481792400000;6619
d2d37e18-eaf0-4a25-81b7-46929de68b22;1481792400000;3480
d82dbdd8-b678-4e0f-94f8-bb3d7df6ad30;1481792400000;3866
289c280d-43b3-4ac8-9edb-d48b51c7349f;1481792400000;7162
5c7206a7-c257-4d7f-9690-98e828f5712d;1481792400000;5325
4381b2eb-516a-4876-88b8-e8d4cf488e58;1481792400000;4595
5ff5a609-0b1e-403c-a5b0-6f1498ce1c2c;1481792400000;4711
b34cd429-14e0-4960-85f9-436b6dd4f8d9;1481792400000;4007
fe89a7d3-6aa1-4e75-98fd-3a6ffacbbaf2;1481792400000;6327
ef188165-7508-46d1-be3d-e982157f9136;1481792400000;6015
6f08c200-f32e-4e05-9a15-15275352dd75;1481792400000;6048
7c356450-c158-47e1-9336-c93d8efa0bff;1481792400000;4850
6aea4269-31fb-4dda-9e87-6edd2ee9eb29;1481792400000;3204
6e4c2d06-1a9b-40bb-8489-37ab235b9799;1481792400000;6032
e6d4edf0-1ff9-4411-8076-68c8ddd2167b;1481792400000;7835
152aacd0-d977-4467-94e5-4ad9b9229c86;1481792400000;7777
df814a6e-68e7-43a4-adaf-b4c67147db30;1481792400000;6627
f8affa10-11e7-408e-b129-cdcbd930c874;1481792400000;4270
e0429abd-9f6c-4723-bbd6-fd7855ec668c;1481792400000;5704
a5943a53-2415-4b1c-b84d-2b67750e03be;1481792400000;7662
2a9a092c-96e1-4e9e-872f-67f9bba4e8a4;1481792400000;5270
30346579-42b3-4990-a94c-14bc6af21f45;1481792400000;3619
469084b0-5ed5-4d16-a6d3-3cfc1b9dd8b7;1481792400000;4511
63e472ac-e5a6-4e60-b933-33c85c3673f8;1481792400000;5458
2f1f8062-1e6a-4784-99ae-32381f0aa138;1481792400000;5893
41ba9c54-f6ca-4d0f-971c-8882613911a4;1481792400000;6268
02184f42-83a7-4916-897a-56b2efd4252d;1481792400000;6744
3f51833f-c976-4b28-9fcc-0da95a032c53;1481792400000;7145
5d59c371-d929-4ee8-a9ad-83599db79eaf;1481792400000;3076
fe2008fd-e0e3-4cfb-a88b-ceb5cf166e6f;1481792400000;4168
4ba19490-8436-4a48-90f6-5234c6620e81;1481792400000;5466
3edafc66-7767-42dc-9715-cae0bcfdf57d;1481792400000;3267
984b1664-4018-454f-bd3b-4180f1e24a3a;1481792400000;5926
9e479f78-a4ae-4ff9-9800-df22dd0aadf8;1481792400000;6965
d14e611b-03d0-4e1f-88e3-13d8268ca151;1481792400000;4954
12fb4ec4-3601-4c22-a83f-21964094ca4a;1481792400000;5259
9c24ce37-22dc-4fd5-902e-47d3281fede6;1481792400000;6139
2a686b2b-c0ae-4879-bf7f-e2ed1168e351;1481792400000;4226
b70d8424-34ed-43ab-b196-f1393799c9e2;1481792400000;6633
aa678b4d-a4b2-41b8-a01e-f5f4536b3a19;1481792400000;6867
bb88a939-b632-4c6f-a87d-acce6f82a08b;1481792400000;3251
7f01b563-99f6-4cfd-910e-bb222d258ddc;1481792400000;7461
ee22afaa-3e90-446e-af11-f466466f1d3d;1481792400000;3400
938c4473-b67a-405c-a43d-5e48cc87cc67;1481792400000;7165
acb3815e-e3af-4646-8daa-59a2c30b7e64;1481792400000;6461
2895d315-bb2a-4ab5-8d51-c058569e1a8e;1481792400000;7058
72141814-7f55-4a0f-8e47-9baddf6d9c2f;1481792400000;4256
e43cf6b4-91c1-4e6a-8d9c-e5e1cf792f96;1481792400000;4132
314026c0-f98c-4be1-ba8e-1b95a7fe0d72;1481792400000;6216
c578ba5e-b86c-4bb2-86c0-da16c857e48b;1481792400000;4286
9e805990-ffff-4842-b9d4-d1ec13552e17;1481792400000;6790
3ff04985-a275-4be1-b465-7cd6f32dbe43;1481792400000;6415
6e92c3b7-d7e5-4718-97b5-420c0355dbc0;1481792400000;4801
9ac643f8-b8e3-4df8-970e-1240a5b2ba9c;1481792400000;6688
7bc1c553-022c-4ef5-87cf-d3101b7087b8;1481792400000;3301
a931f97b-bc8e-4bfa-95e4-dd9d92db2400;1481792400000;4431
43fb3547-e808-437c-93b9-34a38054de32;1481792400000;3943
51c17d25-9b1e-4978-9e09-bc812cab1cae;1481792400000;5376
dcf16d7a-c718-485a-b850-33a648bd9d3e;1481792400000;3312
b10bef2c-c071-4842-9a04-1b39aec21a98;1481792400000;6951
db95173c-58da-49d8-8106-aa68515d1146;1481792400000;6923
2a71177b-40f7-4711-80d2-0fc56356a9bf;1481792400000;4218
b78e36bf-a6b9-4621-a123-c4c106a773c3;1481792400000;3613
3951d890-93e8-4f20-be40-bcf3b0a5bd36;1481792400000;5516
947a3a10-e3f2-41c9-9c3b-52463500dad8;1481792400000;6333
5ef20ddd-5478-4f99-b423-7abf9e6ae458;1481792400000;3956
c04eb0fc-8fc5-4f18-9dd4-f92e56871344;1481792400000;5875
08186cec-b94b-4cab-9abc-64c6ccdfde1d;1481792400000;3802
2f6e200d-4659-4167-a354-3df083ce8101;1481792400000;3436
eb10afdb-5034-48dd-b209-7234df9ac9d9;1481792400000;6400
4cedca8c-8ad6-43e0-9a72-5db0f2979d73;1481792400000;4388
7b417ef9-7fc4-46ec-84ba-d67ef46e5e31;1481792400000;3303
a752ba9f-e2d1-43ae-94e4-d6fd0bd07468;1481792400000;7358
d248466e-7dc5-49c7-8c59-4ec892960983;1481792400000;3715
2db3eb00-e53b-42a4-9ba3-fd3de3910762;1481792400000;5183
35e58837-f730-4c03-8b20-b7ff44d0867a;1481792400000;4788
a3c68d1c-fd76-4461-a58c-c6b87b17cdd5;1481792400000;5536
30270d82-edaf-480d-8f3e-d4f5a6ce921a;1481792400000;6233
941bdd7a-e61a-4b28-8d85-1608ac1e46d5;1481792400000;6003
587e0464-7856-4d76-8749-056c80b4d988;1481792400000;5765
cd71811a-e71d-4fcc-b85f-0ed5ccd68719;1481792400000;5144
d3ebe75e-fa1a-4838-8f04-05081d162e97;1481792400000;4752
1df9d1fa-4b78-45b1-a685-76647595379a;1481792400000;6771
3ec75dcc-8286-4380-8dd2-afb67b31f557;1481792400000;7670
82618772-b8f5-4244-984e-e5a9b6926ea9;1481792400000;5497
433abc92-ea6f-488b-94ff-0860bb2ce7c9;1481792400000;7061
3d84d1e5-37d6-4323-9d7c-a0775a91e015;1481792400000;5599
94e09794-bd97-45ca-abb2-e5b729f095cf;1481792400000;7498
5091bf19-5b4d-4d80-9694-6421d4851162;1481792400000;7769
9ddb1ee7-6403-49cf-bf1c-8d47cc1156eb;1481792400000;7833
ea9fa5cc-0634-4f3a-9d38-fc0163d5a81e;1481792400000;7815
6dc0f986-11f8-443e-9960-8f92c8b71f15;1481792400000;6995
3276ef88-1c96-4504-8e81-c797ef7a8515;1481792400000;3795
246886f0-b8e6-47dc-963c-82111f012af3;1481792400000;7889
084bcfec-cf8a-4534-8d6e-1278d9019663;1481792400000;6364
3f280da9-126b-4bcd-9c94-f458032570b5;1481792400000;6151
499c3e6c-6ad1-4770-9ab9-a2ded6fcbd19;1481792400000;3460
2a80e1a4-47ce-4823-8516-256453243b6e;1481792400000;6917
70e6d217-56c9-4adb-b50f-af1deeb7d307;1481792400000;6404
13cb85d2-0456-4f3c-8ade-1161ce7a723f;1481792400000;7186
c84a899f-21b7-4b55-b43b-9221107c2e3d;1481792400000;6221
9aadbf40-c6c7-4f6c-aed8-5a17c14b0258;1481792400000;4819
e9c1a412-586c-401b-9975-dff4c7a10c3a;1481792400000;5034
c039831b-3674-47e9-b72c-8ecc40c67c9b;1481792400000;5862
384fcb4d-7227-43c9-9499-2a748ce2ae9d;1481792400000;4805
8b0e460c-5dfe-437b-90e3-8257bc5b60da;1481792400000;3315
edf7c792-c4ec-4692-bd45-438b223b24f6;1481792400000;4551
6c44d83c-9c9f-4a2e-8b1b-6357b8bd5cc7;1481792400000;6421
3b1db4bd-9e43-49a7-86df-e2b779c630fe;1481792400000;6216
4c5e24e1-d7a7-4bdd-9f9c-4a91c957a54a;1481792400000;7796
85da6de9-b2c3-4003-93b5-251f3be37756;1481792400000;7644
900b6c09-5457-4203-9bd8-67db2da8949c;1481792400000;5008
8bfca09b-a564-4902-9eb5-4a147bde9ad5;1481792400000;4312
99f72aa3-709f-45cf-ae17-942ba32f30ef;1481792400000;7113
d3be3bcb-99a2-4f31-a1e2-bff663a10c7d;1481792400000;3095
1409af4d-f657-4704-9f3b-a2ec7435175e;1481792400000;4911
04e14cc0-003a-4410-9fd2-01b11945af88;1481792400000;6715
e1884bf1-a1d3-4abf-b5f8-0cfcefbc29c0;1481792400000;6004
be6ebe4b-ba10-4ed2-b71a-a0e50bb9a763;1481792400000;5189
551f9ccc-574a-4db1-b8d1-dec8c4b15dc8;1481792400000;5720
2324ac2e-783a-441d-afb2-65835628cb32;1481792400000;7954
96b7ae86-af4b-44a8-af30-8f1c3dda4911;1481792400000;7365
8ccfe05e-1803-46a8-a0ed-2e089f5701aa;1481792400000;5755
04ed1e4a-c513-4ed3-8878-73caa2d4a47c;1481792400000;6685
68ec06e0-a19d-43d8-ab02-062c8867b1b7;1481792400000;4682
bc43bce0-7cc1-4dea-8dcc-55286eb21251;1481792400000;7232
78a927dd-2468-4770-abdf-1526b480430a;1481792400000;7117
e55c6e17-f755-42a8-8cdf-aa3b196e8d8f;1481792400000;6966
0fb0fb19-7ac7-4037-bedd-aa10bda1df9f;1481792400000;7327
a35b53fc-4630-47b8-a16c-d6dd7567764b;1481792400000;5848
9a6b20f2-5af8-4ba0-b34d-e8d1a4fa5bc6;1481792400000;6105
cfbbaed6-dae5-4764-ab89-9298df7cd499;1481792400000;3280
e5963806-f5af-4bb5-b59f-76e02d3b4fc9;1481792400000;6246
2c69b279-b9ea-4dd2-9393-03d445dab1c3;1481792400000;7872
f2694361-b9ec-4151-b946-8664ebec25d9;1481792400000;3328
0028a1df-da3d-48fc-80e1-cab4ba88886e;1481792400000;4208
c1adebe5-09d6-4ac0-956d-e1209825fbcf;1481792400000;4744
a8f2814f-ed4e-4d4c-a894-4b57f8c9bae7;1481792400000;5990
333c94cf-3086-494d-b42b-57cfe1bfed46;1481792400000;3535
3e3628d1-5cca-4b4f-8dd6-443e7be6052b;1481792400000;4350
cfbcbce6-9703-4789-8d18-dd83d8a98d94;1481792400000;3124
9f2e3535-e75a-4e8f-8c6a-f2527c5e8167;1481792400000;5886
14cb9d59-af7b-4603-a378-4ecf41527072;1481792400000;6573
15d09da1-b211-4c66-a51a-d070ff62c2fc;1481792400000;6844
9254a5dd-c173-4ad1-9dad-a3eede311985;1481792400000;6278
576ba77d-a90e-4524-975d-d1b7f02ffbb9;1481792400000;7863
8914a49b-38fe-4956-8cb1-5fdf4d2aa383;1481792400000;6115
e194c283-94c1-4c77-8124-80f12e89d8b0;1481792400000;7316
00d67c76-2e4f-4d86-be49-75de2e31eaaa;1481792400000;5740
57bea7f3-efe6-4839-b846-19ae94ea1030;1481792400000;7384
81d87a99-66ba-432b-a75c-338b6b26d736;1481792400000;7710
b3c8560e-ab7f-4c73-aaf7-f8606ba9a6f9;1481792400000;6350
78ff55d6-f524-45d0-b4ed-3bf02f8bf4f3;1481792400000;7807
d439ec8a-aefa-4cc3-8927-d1a7c50131cb;1481792400000;6871
ef339c9c-3f36-4242-b537-fdac7e749b51;1481792400000;7514
d05ec44d-86e5-42a1-97ce-0745d19a758e;1481792400000;4639
b0965e2c-8c3f-4da1-b59a-ae20164ee8ee;1481792400000;6216
b13a4873-54cc-4a24-b123-b91167c127a8;1481792400000;3475
3171c291-171d-46f3-835d-e35a879a8f67;1481792400000;7732
a77dc548-cbaf-4190-9f02-35624688f0e8;1481792400000;6915
e41ae7db-ad23-4010-bd61-f9df54042d7c;1481792400000;6098
613a7cc6-8ec0-479b-842d-25ce96ba9ab9;1481792400000;5168
0e788104-f20f-438a-871e-99a9d7ea5be0;1481792400000;7895
58cab4b7-6be2-4ab9-ac69-a298878c5e04;1481792400000;5634
6f9d2d50-69ba-49b0-9ec6-21edb119fafe;1481792400000;3284
c60b364b-774f-4e3e-b2a6-92778359c8bd;1481792400000;7586
e7cbdfad-5dab-4e3f-8675-f5bb68f02d88;1481792400000;3754
ab14835c-f6fc-494d-8191-f1121d633bc3;1481792400000;4413
2f85599c-020e-4b0e-b948-94a39252da05;1481792400000;6069
88afadbb-02d7-4da1-94ff-837cf51c14cb;1481792400000;6943
b4ed5e5c-9e91-4d0a-8aff-24953bb67a4e;1481792400000;5301
00d16ee1-ce58-48d5-bac2-47ed82bbf7ae;1481792400000;4105
2d925f6e-6aa9-4982-91bc-993cfab78bd8;1481792400000;3185
46bc3ed1-a295-4b5b-b28f-13c8b91439d8;1481792400000;6933
d9392f9a-1b46-40aa-b1a5-7443434d92c8;1481792400000;3498
c085a4b1-7e66-4fbd-b7ac-f3b4ee061fcd;1481792400000;5037
8ee01ea1-9240-4733-b8f4-b9a6006d50fb;1481792400000;3719
88baef2a-e0ac-4680-a4c3-58dd733eed1b;1481792400000;6342
a30962cf-dac7-4d21-9de5-a71f38ec6aa3;1481792400000;6046
3a348b9d-d09a-4f13-a326-6e0786fdb9fd;1481792400000;7824
231e65f0-53ef-4986-a9db-de95b68e7cb4;1481792400000;3561
7b3a4ec4-6a78-4642-8f89-86c87c1608d8;1481792400000;4345
90272aa5-8110-44a5-ba21-a053305577c0;1481792400000;4591
532de7e7-119c-40a4-b507-df279e4d17aa;1481792400000;3788
72e6c996-86be-4e62-98da-0ec1fcd79fae;1481792400000;3813
2f4690c0-d48b-4a11-83d9-0f565e7eaedd;1481792400000;3128
0bb3c49d-1c2d-4e6a-9e3b-9d9fd0d9e086;1481792400000;4396
a7e574e2-aa5d-44f8-95cf-8e802ef96d07;1481792400000;6654
212c8b41-a180-4683-a1a3-9eb06743e256;1481792400000;7674
ae19db35-edcc-403b-a8fd-965685b30fb6;1481792400000;5014
bdfde897-5c86-449a-9f4b-dc68522cd434;1481792400000;4374
6ee09ab7-df5c-440d-9529-8be6e1e37e22;1481792400000;7766
d669deaf-c1dc-4cf0-b7a3-08f12184887d;1481792400000;4712
649fcc3d-ebac-4fbd-b754-f83f4d79fea1;1481792400000;5136
96d7d062-c1c2-4be8-9b26-d02fc7063658;1481792400000;7239
cf524abf-7f9c-41db-872a-c02109ddcc2e;1481792400000;4435
97ce212a-a993-4a43-8d8c-8697a717cde3;1481792400000;3938
743dd354-c40c-4edb-abbc-172e7a7c45db;1481792400000;6288
bf4b7b5f-dc74-4b6e-8058-a08c21a72298;1481792400000;6149
446b8bae-49dd-4965-92e3-1908ac7f799f;1481792400000;7026
ceb79672-108f-4da2-9f8c-1836260f4043;1481792400000;5923
d7cccae4-a3e8-4c36-a24f-7c8ba9751c30;1481792400000;6894
e2e92cd6-91f3-47b0-ae93-3092343cf26c;1481792400000;7322
4b486efe-7a9d-4704-8f38-ad5eec0234e6;1481792400000;5655
d7ed5c6b-39c6-4af6-ac5c-0e25bf8926a3;1481792400000;7868
0f6865a3-407e-450b-bd35-e3cdfeea9141;1481792400000;7980
99fbfb57-0b25-40c3-9b7a-fd895f6417de;1481792400000;3057
aaf1528d-8d4b-46c0-82dd-322d198645e8;1481792400000;6888
2603f6aa-1975-4287-85a3-991d83bee718;1481792400000;6755
4bb8a64a-d404-4e07-89c3-66601cb660f3;1481792400000;3943
680d81f0-5b41-487a-8472-8a3ae437bdaa;1481792400000;5027
d30e6e7d-3693-40aa-b6e0-62ef441268a5;1481792400000;6586
d451ed05-9ebd-4594-9a9e-5088e2a511c0;1481792400000;7275
87dda823-6a46-444a-aff6-ecc161d1b05b;1481792400000;5836
fce90578-e937-45f9-8c03-6467ae595274;1481792400000;3099
51dd3ad6-2dc4-4efa-817a-b88c7ff8c7f0;1481792400000;3404
0fc8aee2-e9be-4dc3-b7e8-2fbee200c674;1481792400000;6008
6b2625f3-047e-487f-9799-38625285572c;1481792400000;7968
1b400773-566e-4263-9b2f-452f09e5f4e5;1481792400000;6250
6ed6a050-3b37-474f-bb66-e8d22d898918;1481792400000;5302
628ea788-9bf4-4163-ad84-6dd3a2613327;1481792400000;7344
4cc4d8f3-6d28-4774-a03f-9c9559a6ac58;1481792400000;4844
f8e02691-e8ce-4f40-97b9-0a0df5ae02d5;1481792400000;3867
238c5828-eb29-408c-bc98-1fb8e09960b9;1481792400000;3920
e45c9e1e-fef9-44fc-a349-000b810b7685;1481792400000;6769
06109005-d388-4cf4-ae0a-036827be5ba6;1481792400000;7513
a2257805-d4c4-4e62-b827-d72b2109908e;1481792400000;4314
16efc9a8-3c3d-4efa-9d20-919422468de0;1481792400000;4963
02161144-6c9d-49f5-87ab-fc1edbdaaa1c;1481792400000;4413
6a0b6a7a-8c70-493a-a887-28b5923568a9;1481792400000;6045
f9e1c7fa-b3dc-424b-a1b2-c53b218061d6;1481792400000;4171
85aa11c9-ca2c-486f-b18c-b13a42eb7a53;1481792400000;4885
0b4331e6-7e32-46cb-93d5-3b0b0c7c9093;1481792400000;4616
693da071-6356-4058-a9ca-38dc6886abfc;1481792400000;4165
a04274d4-fbbc-4a6a-bc72-055763602844;1481792400000;3012
a2cb91ae-daea-4999-9640-3950c932de69;1481792400000;3515
e9eaabc8-3e2e-45e2-8bb7-e0631784ef6d;1481792400000;6402
25ff99cb-573c-4982-bc47-c466c8f2e7aa;1481792400000;6236
6ca465ec-c07e-49d2-a8ed-dca3b9a4ea79;1481792400000;6921
b5f6f268-dd89-4c7a-af31-1b72cf19a69f;1481792400000;4819
1738e061-200d-4c6d-96e5-0b0a88d7f594;1481792400000;7189
c9c09f83-4f68-4cac-8303-21b004eefab2;1481792400000;4880
2afe2bc1-5d6d-4378-8c82-1020bf7a7298;1481792400000;3292
0f246863-a73e-4f7b-bdba-1b7ff4fb8d45;1481792400000;3775
fbaff412-7403-4595-ae3c-aecd25116812;1481792400000;7905
be70e57a-6967-4f78-ae11-e73435cea99a;1481792400000;6137
398e83f9-e896-4d64-9340-595013154f95;1481792400000;3621
df557818-a586-4397-8783-c3f76d58d7d0;1481792400000;4943
7d8ca383-2a5d-44a4-8c8b-34626951b26f;1481792400000;4080
012ddf71-3ff9-4c91-af2c-451531e65b89;1481792400000;6865
765825de-2eb1-45e0-9641-b49809bb2eea;1481792400000;3765
7502b425-ed03-446c-a11e-ff8a052bb407;1481792400000;7734
72067e61-e9ae-4867-af97-b559f3631f0f;1481792400000;4601
59cfc081-4003-4adc-a0c9-e933af5d60df;1481792400000;4221
ad47e0c5-a5dc-4737-9182-e9fa445397ad;1481792400000;7943
e03cb211-e721-4eb6-b9b0-5195d84dbebd;1481792400000;4972
257158e6-6d20-49a7-9203-18567cba7609;1481792400000;6171
17a11575-86c0-4706-9baa-18dc8e0ccb0a;1481792400000;7600
12635234-2271-4c91-95a6-c68c8796a5ae;1481792400000;7509
51d229bc-e4a7-4a93-9f23-d932d7fdadc5;1481792400000;7846
9b2ffae3-10ec-4c7e-af8c-fc08df0c3762;1481792400000;6547
f1116236-8134-4beb-9ec3-25c78fdb0ba6;1481792400000;5248
4cd98204-f832-465a-886b-a27bced00a1c;1481792400000;6027
499402dc-598e-49eb-998e-269a6c4356b0;1481792400000;6443
1ebdc590-ad17-4194-9520-111e3257d30b;1481792400000;4252
9e12da9a-bb36-47a8-a26a-492e8d57d730;1481792400000;5704
957d4b25-018a-4ec2-868c-9b62119f0d47;1481792400000;7634
0cbaf7ba-cd81-4b83-9cc3-79bbb18a8221;1481792400000;4333
19a20670-fde7-4c9b-82ad-87553050fef4;1481792400000;3586
e21b80cb-bc73-4819-b41a-e47f2145ab37;1481792400000;5082
a0468626-f4f9-469b-a23d-4d695b41caba;1481792400000;3434
de6892b7-1d20-47df-afce-b1c09600764b;1481792400000;6083
31cb5682-ff5b-454e-906a-ec8edfd9221b;1481792400000;7924
aa7163d5-7dab-4840-ab6e-f33b09aa2ca0;1481792400000;7795
f9503c29-8d35-4c20-a54e-f540667b34c4;1481792400000;5592
f2d68a0d-e1c8-4328-b720-36861d5c3c69;1481792400000;4405
7aec00ca-9aee-4b16-8b34-fbc1e4e42bb2;1481792400000;5742
d0b743ae-45cc-46fe-b37c-3e6a7495d045;1481792400000;7636
1a44b0ea-a094-483b-90c7-151c917f629d;1481792400000;7231
4cf778bf-d004-4c89-bb48-6333872abe88;1481792400000;7585
74391d1a-6d5c-42d8-8b37-464bba31efda;1481792400000;6523
c98f91fd-d9dc-4f82-9f1a-fffefcbb9c60;1481792400000;3572
bffed8aa-e75d-4ab5-ad8c-ae5b7e5e58b7;1481792400000;3122
f5bc11af-d960-49d2-a01b-e2010d760f08;1481792400000;5584
4fa97a4a-08e3-48de-b249-61f36d0757ec;1481792400000;4755
a9f670ed-4b56-4baf-b3c0-ba29cd87017c;1481792400000;6704
b9cdae48-e25a-42b3-ab0f-a12da604c4d3;1481792400000;5382
3dcb1afb-64e4-42b1-b4bc-6fd29a0bdf05;1481792400000;3344
3eade3d1-d9f7-4106-8c99-338d7dca8c12;1481792400000;7739
45a2ac64-dd2c-45cd-a5a5-08c1fdba3072;1481792400000;5157
0b4d9f39-6bea-46f5-ae55-d32529307c68;1481792400000;3101
accb60c4-56db-4dcd-b3eb-bca9e211c366;1481792400000;7000
2c0d1409-40aa-4656-b70f-145676677c2c;1481792400000;5518
5e223073-b922-4425-a537-b615ae6b7781;1481792400000;4329
cff93aad-2d92-4b9d-8fc4-bbdf604f587a;1481792400000;7551
12b8efac-6cb2-4354-af1f-0821bc16b4c6;1481792400000;5621
acc441c1-29c0-4bf1-a381-764ac809184a;1481792400000;5890
4f0d9f19-f242-4b3d-b6fa-f1da1b6ee518;1481792400000;4839
ec1001f8-d156-4552-af01-b0857f3e90d1;1481792400000;6063
a62995a2-2076-45f6-b37e-35ad179a5946;1481792400000;7194
6633e9a3-4a39-440f-8cd8-f1b66fae4624;1481792400000;4993
5fe1d949-f8c3-4c88-b761-a40457c30cbe;1481792400000;4557
dcf5b93a-ccf5-4555-a8bb-3c220d51e456;1481792400000;3870
551214b2-9d29-4d6c-85ba-1ddd2884d748;1481792400000;3939
aa96f541-e3f3-4606-8b0f-e3607bb0c4f4;1481792400000;6138
bb05c8ed-f9a7-423d-9da5-2382842f4888;1481792400000;6972
8b1fe6af-1c1e-4b3e-b3ba-3e3700977ca2;1481792400000;5448
5d7227f8-fe0e-4dc7-b65e-df7a5786a22c;1481792400000;6947
41e4a2a8-bead-499f-96dc-9e6280b5b933;1481792400000;6183
f4877429-993a-4fcb-bebe-86c82fc0a4b7;1481792400000;6375
0cf7fb69-ecab-4f99-ad2b-b5dd34c95e9e;1481792400000;7839
a1b700ce-acf4-4a0f-9f78-865c2e91e53f;1481792400000;6083
7d307d86-cdae-4634-bda4-2539e419df88;1481792400000;6110
4e66379e-1338-40e0-a548-028b5cf182fd;1481792400000;7308
dd999fbc-4ac3-4c08-bdee-f8a65b7715c1;1481792400000;3620
618e605c-ee95-4ba9-b4ed-bc3cc686c08b;1481792400000;4190
0c8deea5-07db-40e1-ac27-30677f57bef4;1481792400000;5422
8475b32c-d172-413b-b0da-fc75ea692496;1481792400000;4941
31a2d591-b5c7-48ad-a8eb-823df29ba2cb;1481792400000;7976
8dafd6fb-2805-42f6-aa59-2ee4f25801a5;1481792400000;3187
ac45bab4-bd1d-4d84-b413-d456b4d1ef50;1481792400000;7400
55899b0e-28ba-403b-8856-beccce731672;1481792400000;7588
f6387dcf-67c0-4fdd-b477-2127f2ed677b;1481792400000;7863
8de7d95b-be3c-4f6e-972a-da8b5a8ecc5f;1481792400000;7390
f052739f-f83f-4f77-b53e-4200b6a6d306;1481792400000;4289
